year,state,congressional_district,party,candidatevotes,totalvotes
2014,Alabama,1,REPUBLICAN,103758,152234
2014,Alabama,2,REPUBLICAN,113103,167952
2014,Alabama,3,REPUBLICAN,103558,156620
2014,Alabama,4,REPUBLICAN,132831,134752
2014,Alabama,5,REPUBLICAN,115338,154974
2014,Alabama,6,REPUBLICAN,135945,178449
2014,Alabama,7,DEMOCRAT,133687,135899
2014,Alaska,1,REPUBLICAN,142572,279741
2014,Arizona,1,DEMOCRAT,97391,185114
2014,Arizona,2,REPUBLICAN,109704,219351
2014,Arizona,3,DEMOCRAT,58192,104428
2014,Arizona,4,REPUBLICAN,122560,175179
2014,Arizona,5,REPUBLICAN,124867,179463
2014,Arizona,6,REPUBLICAN,129578,199776
2014,Arizona,7,DEMOCRAT,54235,72454
2014,Arizona,8,REPUBLICAN,128710,169776
2014,Arizona,9,DEMOCRAT,88609,162062
2014,Arkansas,1,REPUBLICAN,124139,196256
2014,Arkansas,2,REPUBLICAN,123073,237330
2014,Arkansas,3,REPUBLICAN,151630,190935
2014,Arkansas,4,REPUBLICAN,110789,206131
2014,California,1,REPUBLICAN,132052,216372
2014,California,2,DEMOCRAT,163124,217524
2014,California,3,DEMOCRAT,79224,150260
2014,California,4,REPUBLICAN,126784,211134
2014,California,5,DEMOCRAT,129613,171148
2014,California,6,DEMOCRAT,97008,133456
2014,California,7,DEMOCRAT,92521,183587
2014,California,8,REPUBLICAN,77480,114536
2014,California,9,DEMOCRAT,63475,121204
2014,California,10,REPUBLICAN,70582,125705
2014,California,11,DEMOCRAT,117502,174662
2014,California,12,DEMOCRAT,160067,192264
2014,California,13,DEMOCRAT,168491,190431
2014,California,14,DEMOCRAT,114389,149146
2014,California,15,DEMOCRAT,99756,142906
2014,California,16,DEMOCRAT,46277,91220
2014,California,17,DEMOCRAT,69561,134408
2014,California,18,DEMOCRAT,133060,196386
2014,California,19,DEMOCRAT,85888,127788
2014,California,20,DEMOCRAT,106034,141044
2014,California,21,REPUBLICAN,45907,79377
2014,California,22,REPUBLICAN,96053,133342
2014,California,23,REPUBLICAN,100317,134043
2014,California,24,DEMOCRAT,103228,198794
2014,California,25,REPUBLICAN,60847,114072
2014,California,26,DEMOCRAT,87176,169829
2014,California,27,DEMOCRAT,75728,127580
2014,California,28,DEMOCRAT,91996,120264
2014,California,29,DEMOCRAT,50096,67141
2014,California,30,DEMOCRAT,86568,131883
2014,California,31,DEMOCRAT,51622,99784
2014,California,32,DEMOCRAT,50353,84406
2014,California,33,DEMOCRAT,108331,183031
2014,California,34,DEMOCRAT,44697,61621
2014,California,35,DEMOCRAT,39502,62255
2014,California,36,DEMOCRAT,72682,134139
2014,California,37,DEMOCRAT,96787,114838
2014,California,38,DEMOCRAT,58192,98480
2014,California,39,REPUBLICAN,91319,133225
2014,California,40,DEMOCRAT,30208,49379
2014,California,41,DEMOCRAT,46948,82884
2014,California,42,REPUBLICAN,74540,113390
2014,California,43,DEMOCRAT,69681,98202
2014,California,44,DEMOCRAT,59670,68862
2014,California,45,REPUBLICAN,106083,162902
2014,California,46,DEMOCRAT,49738,83315
2014,California,47,DEMOCRAT,69091,123400
2014,California,48,REPUBLICAN,112082,174795
2014,California,49,REPUBLICAN,98161,163142
2014,California,50,REPUBLICAN,111997,157299
2014,California,51,DEMOCRAT,56373,81950
2014,California,52,DEMOCRAT,98826,191572
2014,California,53,DEMOCRAT,87104,148044
2014,Colorado,1,DEMOCRAT,183281,278494
2014,Colorado,2,DEMOCRAT,196300,345945
2014,Colorado,3,REPUBLICAN,163011,281141
2014,Colorado,4,REPUBLICAN,185292,286507
2014,Colorado,5,REPUBLICAN,157182,262855
2014,Colorado,6,REPUBLICAN,143467,276440
2014,Colorado,7,DEMOCRAT,148225,269143
2014,Connecticut,1,DEMOCRAT,127430,217881
2014,Connecticut,2,DEMOCRAT,131294,227936
2014,Connecticut,3,DEMOCRAT,130009,209939
2014,Connecticut,4,DEMOCRAT,101401,198800
2014,Connecticut,5,DEMOCRAT,106256,213301
2014,Delaware,1,DEMOCRAT,137251,231617
2014,Florida,1,REPUBLICAN,165086,235343
2014,Florida,2,DEMOCRAT,126096,249780
2014,Florida,3,REPUBLICAN,148691,228809
2014,Florida,4,REPUBLICAN,177887,227253
2014,Florida,5,DEMOCRAT,112340,171577
2014,Florida,6,REPUBLICAN,166254,265817
2014,Florida,7,REPUBLICAN,144474,227164
2014,Florida,8,REPUBLICAN,180728,274513
2014,Florida,9,DEMOCRAT,93850,173878
2014,Florida,10,REPUBLICAN,143128,232574
2014,Florida,11,REPUBLICAN,181508,272294
2014,Florida,12,REPUBLICAN,1,1
2014,Florida,13,REPUBLICAN,168172,223576
2014,Florida,14,DEMOCRAT,1,1
2014,Florida,15,REPUBLICAN,128750,213582
2014,Florida,16,REPUBLICAN,169126,274829
2014,Florida,17,REPUBLICAN,141493,223756
2014,Florida,18,DEMOCRAT,151478,253374
2014,Florida,19,REPUBLICAN,159354,246861
2014,Florida,20,DEMOCRAT,128498,157466
2014,Florida,21,DEMOCRAT,153395,153970
2014,Florida,22,DEMOCRAT,125404,216096
2014,Florida,23,DEMOCRAT,103269,164788
2014,Florida,24,DEMOCRAT,129192,149918
2014,Florida,25,REPUBLICAN,1,1
2014,Florida,26,REPUBLICAN,83031,161337
2014,Florida,27,REPUBLICAN,1,1
2014,Georgia,1,REPUBLICAN,95337,156512
2014,Georgia,2,DEMOCRAT,96363,162900
2014,Georgia,3,REPUBLICAN,156277,156277
2014,Georgia,4,DEMOCRAT,161211,161320
2014,Georgia,5,DEMOCRAT,170326,170326
2014,Georgia,6,REPUBLICAN,139018,210504
2014,Georgia,7,REPUBLICAN,113557,173669
2014,Georgia,8,REPUBLICAN,129938,130057
2014,Georgia,9,REPUBLICAN,146059,181047
2014,Georgia,10,REPUBLICAN,130703,196480
2014,Georgia,11,REPUBLICAN,161532,161532
2014,Georgia,12,REPUBLICAN,91336,166814
2014,Georgia,13,DEMOCRAT,159445,159445
2014,Georgia,14,REPUBLICAN,118782,118782
2014,Hawaii,1,DEMOCRAT,93390,182268
2014,Hawaii,2,DEMOCRAT,142010,187435
2014,Idaho,1,REPUBLICAN,143580,220864
2014,Idaho,2,REPUBLICAN,131492,214293
2014,Illinois,1,DEMOCRAT,162268,222017
2014,Illinois,2,DEMOCRAT,160337,204266
2014,Illinois,3,DEMOCRAT,116764,180855
2014,Illinois,4,DEMOCRAT,79666,101944
2014,Illinois,5,DEMOCRAT,116364,184019
2014,Illinois,6,REPUBLICAN,160287,238752
2014,Illinois,7,DEMOCRAT,155110,182278
2014,Illinois,8,DEMOCRAT,84178,151056
2014,Illinois,9,DEMOCRAT,141000,213450
2014,Illinois,10,REPUBLICAN,95992,187128
2014,Illinois,11,DEMOCRAT,93436,174772
2014,Illinois,12,REPUBLICAN,110038,209738
2014,Illinois,13,REPUBLICAN,123337,210272
2014,Illinois,14,REPUBLICAN,145369,222230
2014,Illinois,15,REPUBLICAN,166274,221926
2014,Illinois,16,REPUBLICAN,153388,217198
2014,Illinois,17,DEMOCRAT,110560,199361
2014,Illinois,18,REPUBLICAN,184363,246740
2014,Indiana,1,DEMOCRAT,86579,142293
2014,Indiana,2,REPUBLICAN,85583,145200
2014,Indiana,3,REPUBLICAN,97892,148793
2014,Indiana,4,REPUBLICAN,94998,142054
2014,Indiana,5,REPUBLICAN,105277,161440
2014,Indiana,6,REPUBLICAN,102187,155071
2014,Indiana,7,DEMOCRAT,61443,112261
2014,Indiana,8,REPUBLICAN,103344,171315
2014,Indiana,9,REPUBLICAN,101594,163387
2014,Iowa,1,REPUBLICAN,147762,289306
2014,Iowa,2,DEMOCRAT,143431,273329
2014,Iowa,3,REPUBLICAN,148814,282066
2014,Iowa,4,REPUBLICAN,169834,275633
2014,Kansas,1,REPUBLICAN,138764,204161
2014,Kansas,2,REPUBLICAN,128742,225686
2014,Kansas,3,REPUBLICAN,134493,224077
2014,Kansas,4,REPUBLICAN,138757,208153
2014,Kentucky,1,REPUBLICAN,173022,236618
2014,Kentucky,2,REPUBLICAN,156936,226834
2014,Kentucky,3,DEMOCRAT,157056,247355
2014,Kentucky,4,REPUBLICAN,150464,222158
2014,Kentucky,5,REPUBLICAN,171350,218967
2014,Kentucky,6,REPUBLICAN,147404,245694
2014,Louisiana,1,REPUBLICAN,189250,244004
2014,Louisiana,2,DEMOCRAT,152201,221570
2014,Louisiana,3,REPUBLICAN,185867,236268
2014,Louisiana,4,REPUBLICAN,152683,207919
2014,Louisiana,5,REPUBLICAN,134616,326073
2014,Louisiana,6,REPUBLICAN,139209,332888
2014,Maine,1,DEMOCRAT,186674,321987
2014,Maine,2,REPUBLICAN,133320,295009
2014,Maryland,1,REPUBLICAN,176342,250418
2014,Maryland,2,DEMOCRAT,120412,196354
2014,Maryland,3,DEMOCRAT,128594,215946
2014,Maryland,4,DEMOCRAT,134628,191837
2014,Maryland,5,DEMOCRAT,144725,226040
2014,Maryland,6,DEMOCRAT,94704,190536
2014,Maryland,7,DEMOCRAT,144639,206809
2014,Maryland,8,DEMOCRAT,136722,225097
2014,Massachusetts,1,DEMOCRAT,167612,227075
2014,Massachusetts,2,DEMOCRAT,169640,235813
2014,Massachusetts,3,DEMOCRAT,139104,230789
2014,Massachusetts,4,DEMOCRAT,184158,255297
2014,Massachusetts,5,DEMOCRAT,182100,256486
2014,Massachusetts,6,DEMOCRAT,149638,278919
2014,Massachusetts,7,DEMOCRAT,142133,176077
2014,Massachusetts,8,DEMOCRAT,200644,261781
2014,Massachusetts,9,DEMOCRAT,140413,264552
2014,Michigan,1,REPUBLICAN,130414,250131
2014,Michigan,2,REPUBLICAN,135568,213072
2014,Michigan,3,REPUBLICAN,125754,217165
2014,Michigan,4,REPUBLICAN,123962,219423
2014,Michigan,5,DEMOCRAT,148182,222138
2014,Michigan,6,REPUBLICAN,116801,208976
2014,Michigan,7,REPUBLICAN,119564,223685
2014,Michigan,8,REPUBLICAN,132739,243125
2014,Michigan,9,DEMOCRAT,136342,225757
2014,Michigan,10,REPUBLICAN,157069,228692
2014,Michigan,11,REPUBLICAN,140435,251238
2014,Michigan,12,DEMOCRAT,134346,206660
2014,Michigan,13,DEMOCRAT,132710,166947
2014,Michigan,14,DEMOCRAT,165272,212468
2014,Minnesota,1,DEMOCRAT,122851,226695
2014,Minnesota,2,REPUBLICAN,137778,245848
2014,Minnesota,3,REPUBLICAN,167515,269585
2014,Minnesota,4,DEMOCRAT,147857,241637
2014,Minnesota,5,DEMOCRAT,167079,236010
2014,Minnesota,6,REPUBLICAN,133328,236846
2014,Minnesota,7,DEMOCRAT,130546,240835
2014,Minnesota,8,DEMOCRAT,129090,266083
2014,Mississippi,1,REPUBLICAN,102622,151111
2014,Mississippi,2,DEMOCRAT,100688,148646
2014,Mississippi,3,REPUBLICAN,117771,170946
2014,Mississippi,4,REPUBLICAN,108776,155576
2014,Missouri,1,DEMOCRAT,119315,163494
2014,Missouri,2,REPUBLICAN,148191,231117
2014,Missouri,3,REPUBLICAN,130940,191620
2014,Missouri,4,REPUBLICAN,120014,176286
2014,Missouri,5,DEMOCRAT,79256,153635
2014,Missouri,6,REPUBLICAN,124616,186970
2014,Missouri,7,REPUBLICAN,104054,163957
2014,Missouri,8,REPUBLICAN,106124,159224
2014,Montana,1,REPUBLICAN,203871,367963
2014,Nebraska,1,REPUBLICAN,123219,179057
2014,Nebraska,2,DEMOCRAT,83872,171509
2014,Nebraska,3,REPUBLICAN,139440,184964
2014,Nevada,1,DEMOCRAT,45643,80299
2014,Nevada,2,REPUBLICAN,122402,186210
2014,Nevada,3,REPUBLICAN,88528,145719
2014,Nevada,4,REPUBLICAN,63466,130781
2014,New Hampshire,1,REPUBLICAN,125508,242736
2014,New Hampshire,2,DEMOCRAT,130700,238184
2014,New Jersey,1,DEMOCRAT,93315,162492
2014,New Jersey,2,REPUBLICAN,108875,177148
2014,New Jersey,3,REPUBLICAN,100471,186103
2014,New Jersey,4,REPUBLICAN,118826,174849
2014,New Jersey,5,REPUBLICAN,104678,188921
2014,New Jersey,6,DEMOCRAT,72190,120457
2014,New Jersey,7,REPUBLICAN,104287,175997
2014,New Jersey,8,DEMOCRAT,61510,79518
2014,New Jersey,9,DEMOCRAT,82498,120459
2014,New Jersey,10,DEMOCRAT,95734,112123
2014,New Jersey,11,REPUBLICAN,109455,174932
2014,New Jersey,12,DEMOCRAT,90430,148366
2014,New Mexico,1,DEMOCRAT,105474,180032
2014,New Mexico,2,REPUBLICAN,95209,147777
2014,New Mexico,3,DEMOCRAT,113249,184076
2014,New York,1,REPUBLICAN,77062,176719
2014,New York,2,REPUBLICAN,76659,146617
2014,New York,3,DEMOCRAT,80393,171163
2014,New York,4,DEMOCRAT,83772,175305
2014,New York,5,DEMOCRAT,75712,94400
2014,New York,6,DEMOCRAT,49227,77306
2014,New York,7,DEMOCRAT,47142,68522
2014,New York,8,DEMOCRAT,70469,95113
2014,New York,9,DEMOCRAT,70997,101606
2014,New York,10,DEMOCRAT,73945,113226
2014,New York,11,REPUBLICAN,48291,110999
2014,New York,12,DEMOCRAT,78440,117420
2014,New York,13,DEMOCRAT,63437,91834
2014,New York,14,DEMOCRAT,45370,67372
2014,New York,15,DEMOCRAT,53128,61268
2014,New York,16,DEMOCRAT,90088,138655
2014,New York,17,DEMOCRAT,89295,181674
2014,New York,18,DEMOCRAT,76235,186715
2014,New York,19,REPUBLICAN,102118,210351
2014,New York,20,DEMOCRAT,103437,211965
2014,New York,21,REPUBLICAN,79615,181558
2014,New York,22,REPUBLICAN,113574,175372
2014,New York,23,REPUBLICAN,94375,190554
2014,New York,24,REPUBLICAN,93881,203417
2014,New York,25,DEMOCRAT,87264,196516
2014,New York,26,DEMOCRAT,100648,173911
2014,New York,27,REPUBLICAN,109171,215147
2014,North Carolina,1,DEMOCRAT,154333,210323
2014,North Carolina,2,REPUBLICAN,122128,207607
2014,North Carolina,3,REPUBLICAN,139415,205597
2014,North Carolina,4,DEMOCRAT,169946,227362
2014,North Carolina,5,REPUBLICAN,139279,228252
2014,North Carolina,6,REPUBLICAN,147312,251070
2014,North Carolina,7,REPUBLICAN,134431,226504
2014,North Carolina,8,REPUBLICAN,121568,187422
2014,North Carolina,9,REPUBLICAN,163080,173668
2014,North Carolina,10,REPUBLICAN,133504,218796
2014,North Carolina,11,REPUBLICAN,144682,230024
2014,North Carolina,12,DEMOCRAT,130096,172664
2014,North Carolina,13,REPUBLICAN,153991,268709
2014,North Dakota,1,REPUBLICAN,138100,248670
2014,Ohio,1,REPUBLICAN,124779,197383
2014,Ohio,2,REPUBLICAN,132658,201111
2014,Ohio,3,DEMOCRAT,91769,143261
2014,Ohio,4,REPUBLICAN,125907,186072
2014,Ohio,5,REPUBLICAN,134449,202300
2014,Ohio,6,REPUBLICAN,111026,190652
2014,Ohio,7,REPUBLICAN,143959,143959
2014,Ohio,8,REPUBLICAN,126539,188330
2014,Ohio,9,DEMOCRAT,108870,160715
2014,Ohio,10,REPUBLICAN,130752,200606
2014,Ohio,11,DEMOCRAT,137105,172566
2014,Ohio,12,REPUBLICAN,150573,221081
2014,Ohio,13,DEMOCRAT,120230,175549
2014,Ohio,14,REPUBLICAN,135736,214580
2014,Ohio,15,REPUBLICAN,128496,194621
2014,Ohio,16,REPUBLICAN,132176,207375
2014,Oklahoma,1,REPUBLICAN,1,1
2014,Oklahoma,2,REPUBLICAN,110925,158407
2014,Oklahoma,3,REPUBLICAN,133335,169605
2014,Oklahoma,4,REPUBLICAN,117721,166268
2014,Oklahoma,5,REPUBLICAN,95632,159133
2014,Oregon,1,DEMOCRAT,160038,279253
2014,Oregon,2,REPUBLICAN,202374,287425
2014,Oregon,3,DEMOCRAT,211748,292757
2014,Oregon,4,DEMOCRAT,181624,310179
2014,Oregon,5,DEMOCRAT,150944,281088
2014,Pennsylvania,1,DEMOCRAT,131248,158441
2014,Pennsylvania,2,DEMOCRAT,181141,206538
2014,Pennsylvania,3,REPUBLICAN,113859,187790
2014,Pennsylvania,4,REPUBLICAN,147090,197340
2014,Pennsylvania,5,REPUBLICAN,115018,180857
2014,Pennsylvania,6,REPUBLICAN,119643,212544
2014,Pennsylvania,7,REPUBLICAN,145869,235125
2014,Pennsylvania,8,REPUBLICAN,137731,222498
2014,Pennsylvania,9,REPUBLICAN,110094,173317
2014,Pennsylvania,10,REPUBLICAN,112851,180322
2014,Pennsylvania,11,REPUBLICAN,122464,184692
2014,Pennsylvania,12,REPUBLICAN,127993,215921
2014,Pennsylvania,13,DEMOCRAT,123601,184150
2014,Pennsylvania,14,DEMOCRAT,148351,148351
2014,Pennsylvania,15,REPUBLICAN,128285,128285
2014,Pennsylvania,16,REPUBLICAN,101722,176235
2014,Pennsylvania,17,DEMOCRAT,93680,165051
2014,Pennsylvania,18,REPUBLICAN,166076,166076
2014,Rhode Island,1,DEMOCRAT,87060,146353
2014,Rhode Island,2,DEMOCRAT,105716,169904
2014,South Carolina,1,REPUBLICAN,119392,127815
2014,South Carolina,2,REPUBLICAN,121649,194808
2014,South Carolina,3,REPUBLICAN,116741,164009
2014,South Carolina,4,REPUBLICAN,126452,149049
2014,South Carolina,5,REPUBLICAN,103078,175145
2014,South Carolina,6,DEMOCRAT,125747,173432
2014,South Carolina,7,REPUBLICAN,102833,171524
2014,South Dakota,1,REPUBLICAN,183834,276319
2014,Tennessee,1,REPUBLICAN,115533,139470
2014,Tennessee,2,REPUBLICAN,120883,166751
2014,Tennessee,3,REPUBLICAN,97344,156097
2014,Tennessee,4,REPUBLICAN,84815,145418
2014,Tennessee,5,DEMOCRAT,96148,154276
2014,Tennessee,6,REPUBLICAN,115231,162097
2014,Tennessee,7,REPUBLICAN,110534,157907
2014,Tennessee,8,REPUBLICAN,122255,172595
2014,Tennessee,9,DEMOCRAT,87376,116550
2014,Texas,1,REPUBLICAN,115084,148560
2014,Texas,2,REPUBLICAN,101936,150026
2014,Texas,3,REPUBLICAN,113404,138280
2014,Texas,4,REPUBLICAN,115085,115085
2014,Texas,5,REPUBLICAN,88998,104262
2014,Texas,6,REPUBLICAN,92334,150996
2014,Texas,7,REPUBLICAN,90606,143219
2014,Texas,8,REPUBLICAN,125066,140013
2014,Texas,9,DEMOCRAT,78109,86003
2014,Texas,10,REPUBLICAN,109726,176460
2014,Texas,11,REPUBLICAN,107939,119574
2014,Texas,12,REPUBLICAN,113186,158730
2014,Texas,13,REPUBLICAN,110842,131451
2014,Texas,14,REPUBLICAN,90116,145698
2014,Texas,15,DEMOCRAT,48708,90184
2014,Texas,16,DEMOCRAT,49338,73105
2014,Texas,17,REPUBLICAN,85807,132865
2014,Texas,18,DEMOCRAT,76097,106010
2014,Texas,19,REPUBLICAN,90160,116818
2014,Texas,20,DEMOCRAT,66554,87964
2014,Texas,21,REPUBLICAN,135660,188996
2014,Texas,22,REPUBLICAN,100861,151566
2014,Texas,23,REPUBLICAN,57459,115429
2014,Texas,24,REPUBLICAN,93712,144073
2014,Texas,25,REPUBLICAN,107120,177883
2014,Texas,26,REPUBLICAN,116944,141470
2014,Texas,27,REPUBLICAN,83342,131047
2014,Texas,28,DEMOCRAT,62508,76136
2014,Texas,29,DEMOCRAT,41321,46143
2014,Texas,30,DEMOCRAT,93041,105793
2014,Texas,31,REPUBLICAN,91607,143028
2014,Texas,32,REPUBLICAN,96495,156096
2014,Texas,33,DEMOCRAT,43769,50592
2014,Texas,34,DEMOCRAT,47503,79877
2014,Texas,35,DEMOCRAT,60124,96225
2014,Texas,36,REPUBLICAN,101663,133842
2014,Utah,1,REPUBLICAN,84231,130034
2014,Utah,2,REPUBLICAN,88915,146188
2014,Utah,3,REPUBLICAN,102952,142580
2014,Utah,4,REPUBLICAN,74936,147168
2014,Vermont,1,DEMOCRAT,123349,191504
2014,Virginia,1,REPUBLICAN,131861,209621
2014,Virginia,2,REPUBLICAN,101558,173060
2014,Virginia,3,DEMOCRAT,139197,147402
2014,Virginia,4,REPUBLICAN,120684,200638
2014,Virginia,5,REPUBLICAN,124735,204945
2014,Virginia,6,REPUBLICAN,133898,179708
2014,Virginia,7,REPUBLICAN,148026,243351
2014,Virginia,8,DEMOCRAT,128102,203076
2014,Virginia,9,REPUBLICAN,117465,162815
2014,Virginia,10,REPUBLICAN,125914,222910
2014,Virginia,11,DEMOCRAT,106780,187805
2014,Washington,1,DEMOCRAT,124151,225579
2014,Washington,2,DEMOCRAT,122173,201691
2014,Washington,3,REPUBLICAN,124796,202814
2014,Washington,4,REPUBLICAN,77772,153079
2014,Washington,5,REPUBLICAN,135470,223242
2014,Washington,6,DEMOCRAT,141265,224290
2014,Washington,7,DEMOCRAT,203954,251875
2014,Washington,8,REPUBLICAN,125741,198744
2014,Washington,9,DEMOCRAT,118132,166794
2014,Washington,10,DEMOCRAT,99279,181492
2014,West Virginia,1,REPUBLICAN,92491,144737
2014,West Virginia,2,REPUBLICAN,72619,154250
2014,West Virginia,3,REPUBLICAN,77713,140401
2014,Wisconsin,1,REPUBLICAN,182316,288170
2014,Wisconsin,2,DEMOCRAT,224920,328847
2014,Wisconsin,3,DEMOCRAT,155368,275161
2014,Wisconsin,4,DEMOCRAT,179045,254892
2014,Wisconsin,5,REPUBLICAN,231160,332826
2014,Wisconsin,6,REPUBLICAN,169767,299033
2014,Wisconsin,7,REPUBLICAN,169891,286603
2014,Wisconsin,8,REPUBLICAN,188553,290048
2014,Wyoming,1,REPUBLICAN,113038,171153
2016,Alabama,1,REPUBLICAN,208083,215893
2016,Alabama,2,REPUBLICAN,134886,276584
2016,Alabama,3,REPUBLICAN,192164,287104
2016,Alabama,4,REPUBLICAN,235925,239444
2016,Alabama,5,REPUBLICAN,205647,308326
2016,Alabama,6,REPUBLICAN,245313,329306
2016,Alabama,7,DEMOCRAT,229330,233028
2016,Alaska,1,REPUBLICAN,155088,308198
2016,Arizona,1,DEMOCRAT,142219,280710
2016,Arizona,2,REPUBLICAN,179806,315679
2016,Arizona,3,DEMOCRAT,148973,151035
2016,Arizona,4,REPUBLICAN,203487,284783
2016,Arizona,5,REPUBLICAN,205184,320124
2016,Arizona,6,REPUBLICAN,201578,324444
2016,Arizona,7,DEMOCRAT,119465,158811
2016,Arizona,8,REPUBLICAN,204942,298971
2016,Arizona,9,DEMOCRAT,169055,277507
2016,Arkansas,1,REPUBLICAN,183866,241047
2016,Arkansas,2,REPUBLICAN,176472,302464
2016,Arkansas,3,REPUBLICAN,217192,280907
2016,Arkansas,4,REPUBLICAN,182885,244159
2016,California,1,REPUBLICAN,185448,314036
2016,California,2,DEMOCRAT,254194,330766
2016,California,3,DEMOCRAT,152513,256966
2016,California,4,REPUBLICAN,220133,350978
2016,California,5,DEMOCRAT,224526,292091
2016,California,6,DEMOCRAT,177565,235413
2016,California,7,DEMOCRAT,152133,297301
2016,California,8,REPUBLICAN,136972,220007
2016,California,9,DEMOCRAT,133163,232155
2016,California,10,REPUBLICAN,124671,241141
2016,California,11,DEMOCRAT,214868,298209
2016,California,12,DEMOCRAT,274035,338845
2016,California,13,DEMOCRAT,293117,322871
2016,California,14,DEMOCRAT,231630,286447
2016,California,15,DEMOCRAT,198578,269197
2016,California,16,DEMOCRAT,97473,167956
2016,California,17,DEMOCRAT,142268,233192
2016,California,18,DEMOCRAT,230460,323930
2016,California,19,DEMOCRAT,181802,245863
2016,California,20,DEMOCRAT,180980,255791
2016,California,21,REPUBLICAN,75126,132408
2016,California,22,REPUBLICAN,158755,234966
2016,California,23,REPUBLICAN,167116,241584
2016,California,24,DEMOCRAT,166034,310814
2016,California,25,REPUBLICAN,138755,261161
2016,California,26,DEMOCRAT,169248,280307
2016,California,27,DEMOCRAT,168977,250632
2016,California,28,DEMOCRAT,210883,270409
2016,California,29,DEMOCRAT,128407,171824
2016,California,30,DEMOCRAT,205279,282604
2016,California,31,DEMOCRAT,121070,215936
2016,California,32,DEMOCRAT,114926,186646
2016,California,33,DEMOCRAT,219397,330219
2016,California,34,DEMOCRAT,122842,159156
2016,California,35,DEMOCRAT,124044,171353
2016,California,36,DEMOCRAT,144348,232617
2016,California,37,DEMOCRAT,192490,237272
2016,California,38,DEMOCRAT,163590,232114
2016,California,39,REPUBLICAN,150777,263456
2016,California,40,DEMOCRAT,106554,149297
2016,California,41,DEMOCRAT,128164,197323
2016,California,42,REPUBLICAN,149547,254236
2016,California,43,DEMOCRAT,167017,219516
2016,California,44,DEMOCRAT,93124,178413
2016,California,45,REPUBLICAN,182618,311849
2016,California,46,DEMOCRAT,115248,164593
2016,California,47,DEMOCRAT,154759,242868
2016,California,48,REPUBLICAN,178701,306416
2016,California,49,REPUBLICAN,155888,310155
2016,California,50,REPUBLICAN,179937,283583
2016,California,51,DEMOCRAT,145162,199524
2016,California,52,DEMOCRAT,181253,320656
2016,California,53,DEMOCRAT,198988,296956
2016,Colorado,1,DEMOCRAT,257254,379036
2016,Colorado,2,DEMOCRAT,260175,457312
2016,Colorado,3,REPUBLICAN,204220,374037
2016,Colorado,4,REPUBLICAN,248230,390633
2016,Colorado,5,REPUBLICAN,225445,361993
2016,Colorado,6,REPUBLICAN,191626,376417
2016,Colorado,7,DEMOCRAT,199758,362010
2016,Connecticut,1,DEMOCRAT,187021,312925
2016,Connecticut,2,DEMOCRAT,186210,330257
2016,Connecticut,3,DEMOCRAT,192274,309379
2016,Connecticut,4,DEMOCRAT,187811,313540
2016,Connecticut,5,DEMOCRAT,163499,309082
2016,Delaware,1,DEMOCRAT,233554,420617
2016,Florida,1,REPUBLICAN,255107,369186
2016,Florida,2,REPUBLICAN,231163,343362
2016,Florida,3,REPUBLICAN,193843,342700
2016,Florida,4,REPUBLICAN,287509,409662
2016,Florida,5,DEMOCRAT,194549,302874
2016,Florida,6,REPUBLICAN,213519,364570
2016,Florida,7,DEMOCRAT,182039,353655
2016,Florida,8,REPUBLICAN,246483,390561
2016,Florida,9,DEMOCRAT,195311,339761
2016,Florida,10,DEMOCRAT,198491,305989
2016,Florida,11,REPUBLICAN,258016,394719
2016,Florida,12,REPUBLICAN,253559,369669
2016,Florida,13,DEMOCRAT,184693,355842
2016,Florida,14,DEMOCRAT,195789,316877
2016,Florida,15,REPUBLICAN,182999,318474
2016,Florida,16,REPUBLICAN,230654,385916
2016,Florida,17,REPUBLICAN,209348,338675
2016,Florida,18,REPUBLICAN,201488,375918
2016,Florida,19,REPUBLICAN,239225,363166
2016,Florida,20,DEMOCRAT,222914,277560
2016,Florida,21,DEMOCRAT,210606,335861
2016,Florida,22,DEMOCRAT,199113,337850
2016,Florida,23,DEMOCRAT,183225,323120
2016,Florida,24,DEMOCRAT,0,0
2016,Florida,25,REPUBLICAN,157921,253240
2016,Florida,26,REPUBLICAN,148547,280542
2016,Florida,27,REPUBLICAN,157917,287677
2016,Georgia,1,REPUBLICAN,210243,211112
2016,Georgia,2,DEMOCRAT,148543,242599
2016,Georgia,3,REPUBLICAN,207218,303187
2016,Georgia,4,DEMOCRAT,220146,290739
2016,Georgia,5,DEMOCRAT,253781,300549
2016,Georgia,6,REPUBLICAN,201088,326005
2016,Georgia,7,REPUBLICAN,174081,288301
2016,Georgia,8,REPUBLICAN,173983,257208
2016,Georgia,9,REPUBLICAN,256535,256535
2016,Georgia,10,REPUBLICAN,243725,244821
2016,Georgia,11,REPUBLICAN,217935,323318
2016,Georgia,12,REPUBLICAN,159492,258912
2016,Georgia,13,DEMOCRAT,252833,252833
2016,Georgia,14,REPUBLICAN,216743,216743
2016,Hawaii,1,DEMOCRAT,145417,213531
2016,Hawaii,2,DEMOCRAT,170848,224133
2016,Idaho,1,REPUBLICAN,242252,355357
2016,Idaho,2,REPUBLICAN,205292,326237
2016,Illinois,1,DEMOCRAT,234037,315862
2016,Illinois,2,DEMOCRAT,235051,294522
2016,Illinois,3,DEMOCRAT,225320,225411
